20	16	1.0
20	49	1.0
20	50	1.0
20	51	1.0
20	20	1.0
20	53	1.0
20	54	1.0
20	52	1.0
20	58	1.0
20	59	1.0
21	0	1.0
21	34	1.0
21	38	1.0
21	40	1.0
21	41	1.0
21	10	1.0
21	16	1.0
21	49	1.0
21	18	1.0
21	51	1.0
21	21	1.0
21	54	1.0
21	9	1.0
21	25	1.0
21	59	1.0
21	53	1.0
22	35	1.0
22	5	1.0
22	38	1.0
22	40	1.0
22	41	1.0
22	10	1.0
22	59	1.0
22	16	1.0
22	49	1.0
22	50	1.0
22	51	1.0
22	53	1.0
22	22	1.0
22	9	1.0
22	54	1.0
23	35	1.0
23	5	1.0
23	41	1.0
23	10	1.0
23	16	1.0
23	49	1.0
23	51	1.0
23	9	1.0
23	53	1.0
23	54	1.0
23	23	1.0
23	25	1.0
23	59	1.0
24	0	1.0
24	48	1.0
24	34	1.0
24	38	1.0
24	40	1.0
24	41	1.0
24	10	1.0
24	16	1.0
24	49	1.0
24	51	1.0
24	53	1.0
24	54	1.0
24	9	1.0
24	25	1.0
24	59	1.0
25	0	1.0
25	48	1.0
25	34	1.0
25	35	1.0
25	38	1.0
25	40	1.0
25	41	1.0
25	16	1.0
25	49	1.0
25	51	1.0
25	53	1.0
25	54	1.0
25	9	1.0
25	24	1.0
25	25	1.0
25	59	1.0
26	48	1.0
26	34	1.0
26	35	1.0
26	41	1.0
26	10	1.0
26	16	1.0
26	49	1.0
26	51	1.0
26	53	1.0
26	54	1.0
26	9	1.0
26	26	1.0
26	59	1.0
27	35	1.0
27	5	1.0
27	41	1.0
27	10	1.0
27	59	1.0
27	16	1.0
27	49	1.0
27	51	1.0
27	53	1.0
27	54	1.0
27	9	1.0
27	27	1.0
28	35	1.0
28	36	1.0
28	5	1.0
28	9	1.0
28	10	1.0
28	16	1.0
28	49	1.0
28	50	1.0
28	51	1.0
28	53	1.0
28	54	1.0
28	24	1.0
28	25	1.0
28	59	1.0
28	28	1.0
28	37	1.0
29	0	1.0
29	48	1.0
29	34	1.0
29	35	1.0
29	37	1.0
29	38	1.0
29	40	1.0
29	9	1.0
29	16	1.0
29	49	1.0
29	50	1.0
29	53	1.0
29	24	1.0
29	25	1.0
29	29	1.0
30	0	1.0
30	48	1.0
30	34	1.0
30	35	1.0
30	37	1.0
30	38	1.0
30	40	1.0
30	9	1.0
30	10	1.0
30	16	1.0
30	49	1.0
30	51	1.0
30	53	1.0
30	54	1.0
30	41	1.0
30	24	1.0
30	25	1.0
30	30	1.0
31	48	1.0
31	34	1.0
31	38	1.0
31	40	1.0
31	41	1.0
31	10	1.0
31	16	1.0
31	49	1.0
31	51	1.0
31	53	1.0
31	54	1.0
31	9	1.0
31	59	1.0
31	31	1.0
32	32	1.0
32	48	1.0
32	2	1.0
32	38	1.0
32	40	1.0
32	41	1.0
32	34	1.0
32	16	1.0
32	49	1.0
32	51	1.0
32	53	1.0
32	54	1.0
32	9	1.0
32	59	1.0
33	33	1.0
33	35	1.0
33	48	1.0
33	41	1.0
33	10	1.0
33	16	1.0
33	49	1.0
33	51	1.0
33	53	1.0
33	54	1.0
33	9	1.0
33	59	1.0
34	48	1.0
34	34	1.0
34	35	1.0
34	5	1.0
34	41	1.0
34	10	1.0
34	16	1.0
34	49	1.0
34	51	1.0
34	53	1.0
34	54	1.0
34	9	1.0
34	59	1.0
35	48	1.0
35	34	1.0
35	35	1.0
35	5	1.0
35	41	1.0
35	10	1.0
35	16	1.0
35	49	1.0
35	51	1.0
35	53	1.0
35	54	1.0
35	9	1.0
35	59	1.0
36	48	1.0
36	35	1.0
36	36	1.0
36	5	1.0
36	41	1.0
36	10	1.0
36	16	1.0
36	51	1.0
36	53	1.0
36	54	1.0
36	9	1.0
36	24	1.0
36	25	1.0
36	59	1.0
37	35	1.0
37	5	1.0
37	41	1.0
37	10	1.0
37	16	1.0
37	50	1.0
37	51	1.0
37	53	1.0
37	54	1.0
37	9	1.0
37	24	1.0
37	25	1.0
37	59	1.0
37	37	1.0
38	0	1.0
38	48	1.0
38	34	1.0
38	35	1.0
38	37	1.0
38	38	1.0
38	40	1.0
38	9	1.0
38	10	1.0
38	16	1.0
38	49	1.0
38	50	1.0
38	53	1.0
38	41	1.0
38	24	1.0
38	25	1.0
38	29	1.0
39	35	1.0
39	5	1.0
39	39	1.0
39	41	1.0
39	10	1.0
39	14	1.0
39	16	1.0
39	51	1.0
39	52	1.0
39	53	1.0
39	54	1.0
39	24	1.0
39	25	1.0
39	59	1.0
40	48	1.0
40	34	1.0
40	35	1.0
40	37	1.0
40	38	1.0
40	40	1.0
40	9	1.0
40	44	1.0
40	47	1.0
40	16	1.0
40	49	1.0
40	50	1.0
40	53	1.0
40	54	1.0
40	24	1.0
40	25	1.0
41	48	1.0
41	41	1.0
41	10	1.0
41	14	1.0
41	16	1.0
41	50	1.0
41	51	1.0
41	52	1.0
41	53	1.0
41	54	1.0
41	24	1.0
41	25	1.0
41	59	1.0
42	48	1.0
42	34	1.0
42	35	1.0
42	37	1.0
42	38	1.0
42	40	1.0
42	9	1.0
42	42	1.0
42	44	1.0
42	47	1.0
42	16	1.0
42	50	1.0
42	53	1.0
42	54	1.0
42	41	1.0
42	24	1.0
42	25	1.0
42	29	1.0
43	16	1.0
43	48	1.0
43	59	1.0
43	53	1.0
43	54	1.0
43	25	1.0
43	24	1.0
43	41	1.0
43	10	1.0
43	43	1.0
44	48	1.0
44	34	1.0
44	35	1.0
44	37	1.0
44	38	1.0
44	40	1.0
44	9	1.0
44	44	1.0
44	47	1.0
44	16	1.0
44	49	1.0
44	50	1.0
44	53	1.0
44	24	1.0
44	25	1.0
45	48	1.0
45	41	1.0
45	45	1.0
45	14	1.0
45	16	1.0
45	49	1.0
45	50	1.0
45	51	1.0
45	52	1.0
45	53	1.0
45	54	1.0
45	24	1.0
45	25	1.0
45	59	1.0
46	48	1.0
46	34	1.0
46	35	1.0
46	38	1.0
46	41	1.0
46	46	1.0
46	47	1.0
46	16	1.0
46	49	1.0
46	53	1.0
46	24	1.0
46	25	1.0
47	48	1.0
47	34	1.0
47	35	1.0
47	38	1.0
47	41	1.0
47	12	1.0
47	47	1.0
47	16	1.0
47	49	1.0
47	50	1.0
47	51	1.0
47	53	1.0
47	24	1.0
47	25	1.0
47	58	1.0
48	48	1.0
48	38	1.0
48	41	1.0
48	12	1.0
48	47	1.0
48	16	1.0
48	49	1.0
48	50	1.0
48	51	1.0
48	53	1.0
48	25	1.0
48	58	1.0
49	16	1.0
49	49	1.0
49	50	1.0
49	51	1.0
49	53	1.0
49	41	1.0
49	58	1.0
50	16	1.0
50	48	1.0
50	50	1.0
50	51	1.0
50	53	1.0
50	54	1.0
50	49	1.0
50	24	1.0
50	41	1.0
50	58	1.0
50	59	1.0
51	16	1.0
51	49	1.0
51	50	1.0
51	51	1.0
51	53	1.0
51	54	1.0
51	48	1.0
51	41	1.0
51	58	1.0
51	59	1.0
52	16	1.0
52	48	1.0
52	50	1.0
52	51	1.0
52	52	1.0
52	53	1.0
52	54	1.0
52	49	1.0
52	58	1.0
52	59	1.0
52	14	1.0
53	16	1.0
53	48	1.0
53	50	1.0
53	51	1.0
53	52	1.0
53	53	1.0
53	54	1.0
53	24	1.0
53	25	1.0
53	58	1.0
53	59	1.0
54	48	1.0
54	34	1.0
54	35	1.0
54	12	1.0
54	16	1.0
54	49	1.0
54	50	1.0
54	51	1.0
54	52	1.0
54	53	1.0
54	54	1.0
54	24	1.0
54	25	1.0
54	58	1.0
54	59	1.0
54	62	1.0
55	35	1.0
55	38	1.0
55	41	1.0
55	12	1.0
55	47	1.0
55	16	1.0
55	49	1.0
55	50	1.0
55	51	1.0
55	56	1.0
55	53	1.0
55	54	1.0
55	55	1.0
55	24	1.0
55	25	1.0
55	58	1.0
56	38	1.0
56	41	1.0
56	12	1.0
56	47	1.0
56	16	1.0
56	49	1.0
56	50	1.0
56	51	1.0
56	53	1.0
56	54	1.0
56	56	1.0
56	24	1.0
56	25	1.0
56	58	1.0
57	48	1.0
57	34	1.0
57	35	1.0
57	41	1.0
57	16	1.0
57	49	1.0
57	50	1.0
57	51	1.0
57	53	1.0
57	54	1.0
57	57	1.0
57	24	1.0
57	25	1.0
57	58	1.0
57	59	1.0
58	16	1.0
58	48	1.0
58	50	1.0
58	35	1.0
58	53	1.0
58	51	1.0
58	24	1.0
58	25	1.0
58	58	1.0
58	54	1.0
58	59	1.0
59	48	1.0
59	34	1.0
59	35	1.0
59	12	1.0
59	16	1.0
59	49	1.0
59	50	1.0
59	51	1.0
59	53	1.0
59	54	1.0
59	24	1.0
59	25	1.0
59	58	1.0
59	59	1.0
59	62	1.0
60	48	1.0
60	38	1.0
60	41	1.0
60	12	1.0
60	47	1.0
60	16	1.0
60	49	1.0
60	50	1.0
60	51	1.0
60	53	1.0
60	54	1.0
60	56	1.0
60	24	1.0
60	25	1.0
60	58	1.0
60	60	1.0
61	48	1.0
61	34	1.0
61	35	1.0
61	41	1.0
61	12	1.0
61	16	1.0
61	49	1.0
61	50	1.0
61	51	1.0
61	53	1.0
61	54	1.0
61	24	1.0
61	25	1.0
61	58	1.0
61	61	1.0
62	48	1.0
62	34	1.0
62	35	1.0
62	12	1.0
62	16	1.0
62	49	1.0
62	50	1.0
62	51	1.0
62	53	1.0
62	54	1.0
62	24	1.0
62	25	1.0
62	58	1.0
62	59	1.0
62	62	1.0
63	48	1.0
63	34	1.0
63	35	1.0
63	38	1.0
63	41	1.0
63	12	1.0
63	47	1.0
63	16	1.0
63	49	1.0
63	50	1.0
63	51	1.0
63	53	1.0
63	54	1.0
63	24	1.0
63	25	1.0
63	58	1.0
63	63	1.0
